6/28/2015 15:20,16,32,1020,-88,75,3.23,0
6/28/2015 15:30,16,32,1020,-88,75,3.21,0
6/28/2015 16:00,16,32,1020,-88,75,3.21,0
6/28/2015 16:30,16,32,1020,-88,75,3.2,0
6/28/2015 17:00,16,32,1020,-88,75,3.21,0
6/28/2015 17:30,16,32,1019,-88,75,3.23,0
6/28/2015 18:00,16,32,1020,-88,75,3.22,0
6/28/2015 18:30,16,32,1020,-88,75,3.2,0
6/28/2015 19:00,16,32,1020,-88,75,3.21,0
6/28/2015 19:30,16,32,1020,-88,75,3.22,0
6/28/2015 20:00,16,32,1020,-88,75,3.23,0
6/28/2015 20:30,16,32,1020,-88,74,3.22,0
6/28/2015 21:00,16,32,1020,-88,74,3.21,0
6/28/2015 21:30,16,32,1020,-89,75,3.2,0
6/28/2015 22:00,16,32,1020,-89,74,3.22,0
6/28/2015 22:30,16,32,1020,-88,75,3.23,0
6/28/2015 23:00,16,32,1020,-88,74,3.22,0
6/28/2015 23:30,16,32,1020,-89,75,3.2,0
6/29/2015 0:00,16,32,1020,-89,75,3.2,0
6/29/2015 0:30,16,32,1020,-89,75,3.22,0
6/29/2015 1:00,16,32,1020,-88,75,3.23,0
6/29/2015 1:30,16,32,1020,-88,75,3.22,0
6/29/2015 2:00,16,32,1019,-89,75,3.23,0
6/29/2015 2:30,16,32,1020,-89,75,3.21,0
6/29/2015 3:00,16,32,1020,-89,75,3.21,0
6/29/2015 3:30,16,32,1020,-89,75,3.2,0
6/29/2015 4:00,16,32,1020,-89,75,3.21,0
6/29/2015 4:30,16,32,1020,-89,75,3.21,0
6/29/2015 5:00,16,32,1020,-89,75,3.23,0
6/29/2015 5:30,16,32,1020,-89,74,3.2,0
6/29/2015 6:00,16,32,1020,-89,74,3.22,0
6/29/2015 6:30,16,32,1020,-89,75,3.21,0
6/29/2015 7:00,16,32,1020,-89,75,3.21,0
6/29/2015 7:30,16,32,1020,-89,75,3.22,0
6/29/2015 8:00,16,32,1020,-89,75,3.2,0
6/29/2015 8:30,16,32,1020,-89,75,3.22,0
6/29/2015 9:00,16,32,1020,-89,75,3.21,0
6/29/2015 9:30,16,32,1020,-89,75,3.21,0
6/29/2015 10:00,16,32,1020,-89,75,3.22,0
6/29/2015 10:30,16,32,1020,-89,75,3.22,0
6/29/2015 11:00,16,32,1020,-89,75,3.21,0
6/29/2015 11:30,16,32,1019,-89,75,3.23,0
6/29/2015 12:00,16,32,1020,-89,75,3.21,0
6/29/2015 12:30,16,32,1020,-89,75,3.22,0
6/29/2015 13:00,16,32,1019,-89,75,3.22,0
6/29/2015 13:30,16,32,1020,-89,75,3.2,0
6/29/2015 14:00,16,32,1020,-89,75,3.23,0
6/29/2015 14:30,16,32,1020,-89,75,3.23,0
6/29/2015 15:00,16,32,1019,-89,75,3.2,0
6/29/2015 15:30,16,32,1020,-89,75,3.22,0
6/29/2015 16:00,16,32,1020,-89,75,3.21,0
6/29/2015 16:30,16,32,1020,-89,76,3.22,0
6/29/2015 17:00,16,32,1020,-89,75,3.22,0
6/29/2015 17:30,16,32,1020,-89,75,3.22,0
6/29/2015 18:00,16,32,1020,-89,75,3.2,0
6/29/2015 18:30,16,32,1019,-89,76,3.23,0
6/29/2015 19:00,16,32,1019,-89,75,3.21,0
6/29/2015 19:30,16,32,1020,-89,75,3.21,0
6/29/2015 20:00,16,32,1020,-89,75,3.21,0
6/29/2015 20:30,16,32,1019,-89,75,3.21,0
6/29/2015 21:00,16,32,1019,-89,75,3.21,0
6/29/2015 21:30,16,32,1019,-89,75,3.21,0
6/29/2015 22:00,16,32,1019,-89,76,3.21,0
6/29/2015 22:30,16,32,1020,-89,75,3.22,0
6/29/2015 23:00,16,32,1019,-89,75,3.22,0
6/29/2015 23:30,16,32,1020,-89,75,3.21,0
6/30/2015 0:00,16,32,1020,-89,75,3.2,0
6/30/2015 0:30,16,32,1020,-89,75,3.22,0
6/30/2015 1:00,16,32,1019,-89,75,3.21,0
6/30/2015 1:30,16,32,1020,-89,75,3.22,0
6/30/2015 2:00,16,32,1020,-89,76,3.2,0
6/30/2015 2:30,16,32,1020,-89,75,3.2,0
6/30/2015 3:00,16,32,1020,-89,75,3.23,0
6/30/2015 3:30,16,32,1019,-89,75,3.21,0
6/30/2015 4:00,16,32,1020,-89,75,3.2,0
6/30/2015 4:30,16,32,1020,-89,75,3.2,0
6/30/2015 5:00,16,32,1020,-89,75,3.22,0
6/30/2015 5:30,16,32,1020,-89,75,3.22,0
6/30/2015 6:00,16,32,1020,-89,75,3.22,0
6/30/2015 6:30,16,32,1020,-89,75,3.22,0
6/30/2015 7:00,16,32,1020,-89,75,3.22,0
6/30/2015 7:30,16,32,1020,-89,75,3.2,0
6/30/2015 8:00,16,32,1019,-89,76,3.21,0
6/30/2015 8:30,16,32,1020,-89,75,3.22,0
6/30/2015 9:00,16,32,1020,-89,75,3.22,0
6/30/2015 9:30,16,32,1020,-89,76,3.21,0
6/30/2015 10:00,16,32,1019,-89,75,3.22,0
6/30/2015 10:30,16,32,1020,-89,75,3.2,0
6/30/2015 11:30,16,32,1019,-89,75,3.23,0
6/30/2015 12:00,16,32,1019,-89,75,3.21,0
6/30/2015 12:30,16,32,1019,-89,76,3.21,0
6/30/2015 13:00,16,32,1019,-89,75,3.22,0
6/30/2015 13:30,16,32,1020,-89,75,3.22,0
6/30/2015 14:00,16,32,1019,-89,75,3.22,0
6/30/2015 14:30,16,32,1019,-89,76,3.23,0
6/30/2015 15:00,16,32,1019,-89,76,3.23,0
6/30/2015 15:30,16,32,1019,-89,75,3.21,0
6/30/2015 16:00,16,32,1019,-89,75,3.2,0
6/30/2015 16:30,16,32,1019,-89,75,3.23,0
6/30/2015 17:00,16,32,1020,-89,75,3.22,0
6/30/2015 17:30,16,32,1020,-89,75,3.21,0
6/30/2015 18:00,16,32,1019,-89,75,3.23,0
6/30/2015 18:30,16,32,1019,-89,75,3.21,0
6/30/2015 19:00,16,32,1020,-89,75,3.21,0
6/30/2015 19:30,16,32,1019,-89,75,3.22,0
6/30/2015 20:00,16,32,1020,-89,75,3.2,0
6/30/2015 20:30,16,32,1019,-89,76,3.2,0
6/30/2015 21:00,16,32,1019,-89,76,3.21,0
6/30/2015 21:30,16,32,1019,-89,75,3.2,0
6/30/2015 22:00,16,32,1020,-89,75,3.22,0
6/30/2015 22:30,16,32,1019,-89,76,3.22,0
6/30/2015 23:00,16,32,1020,-89,75,3.22,0
6/30/2015 23:30,16,32,1019,-89,75,3.21,0
7/1/2015 0:00,16,32,1019,-89,75,3.22,0
7/1/2015 0:30,16,32,1020,-90,75,3.21,0
7/1/2015 1:00,16,32,1020,-89,75,3.22,0
7/1/2015 1:30,16,32,1019,-90,75,3.21,0
7/1/2015 2:00,16,32,1020,-89,75,3.22,0
7/1/2015 2:30,16,32,1019,-89,76,3.21,0
7/1/2015 3:00,16,32,1020,-89,75,3.21,0
7/1/2015 3:30,16,32,1019,-89,75,3.21,0
7/1/2015 4:00,16,32,1019,-89,76,3.2,0
7/1/2015 4:30,16,32,1020,-89,75,3.2,0
7/1/2015 5:00,16,32,1020,-90,76,3.21,0
7/1/2015 5:30,16,32,1020,-90,75,3.22,0
7/1/2015 6:00,16,32,1020,-90,76,3.2,0
7/1/2015 6:30,16,32,1019,-90,76,3.22,0
7/1/2015 7:00,16,32,1020,-90,76,3.23,0
7/1/2015 7:30,16,32,1019,-90,76,3.23,0
7/1/2015 8:00,16,32,1019,-89,76,3.22,0
7/1/2015 8:30,16,32,1019,-90,76,3.21,0
7/1/2015 9:00,16,32,1019,-89,75,3.22,0
7/1/2015 9:30,16,32,1019,-90,76,3.21,0
7/1/2015 10:00,16,32,1020,-90,76,3.22,0
7/1/2015 10:30,16,32,1020,-90,76,3.21,0
7/1/2015 11:00,16,32,1019,-90,75,3.22,0
7/1/2015 11:30,16,32,1019,-90,76,3.21,0
7/1/2015 12:00,16,32,1019,-90,77,3.21,0
7/1/2015 12:30,16,32,1019,-90,76,3.22,0
7/1/2015 13:00,16,32,1019,-90,76,3.21,0
7/1/2015 13:30,16,32,1020,-90,75,3.22,0
7/1/2015 14:00,16,32,1019,-90,76,3.22,0
7/1/2015 14:30,16,32,1019,-90,76,3.22,0
7/1/2015 15:00,16,32,1019,-90,76,3.21,0
7/1/2015 15:30,16,32,1019,-90,75,3.22,0
7/1/2015 16:00,16,32,1019,-90,75,3.2,0
7/1/2015 16:30,16,32,1019,-90,76,3.22,0
7/1/2015 17:00,16,32,1019,-90,75,3.23,0
7/1/2015 17:30,16,32,1019,-90,75,3.21,0
7/1/2015 18:00,16,32,1019,-90,75,3.23,0
7/1/2015 18:30,16,32,1020,-90,76,3.22,0
7/1/2015 19:00,16,32,1019,-90,76,3.2,0
7/1/2015 19:30,16,32,1019,-90,76,3.23,0
7/1/2015 20:00,16,32,1019,-90,76,3.21,0
7/1/2015 20:30,16,32,1019,-90,76,3.22,0
7/1/2015 21:00,16,32,1019,-90,76,3.21,0
7/1/2015 21:30,16,32,1019,-90,76,3.21,0
7/1/2015 22:00,16,32,1019,-90,76,3.21,0
7/1/2015 22:30,16,32,1019,-90,76,3.22,0
7/1/2015 23:00,16,32,1019,-90,75,3.22,0
7/1/2015 23:30,16,32,1019,-90,76,3.2,0
7/2/2015 0:00,16,32,1019,-90,76,3.21,0
7/2/2015 0:30,16,32,1019,-90,76,3.22,0
7/2/2015 1:00,16,32,1019,-89,76,3.22,0
7/2/2015 1:30,16,32,1019,-90,76,3.2,0
7/2/2015 2:00,16,32,1019,-90,76,3.21,0
7/2/2015 2:30,16,32,1019,-90,76,3.2,0
7/2/2015 3:00,16,32,1019,-90,76,3.23,0
7/2/2015 3:30,16,32,1020,-90,76,3.23,0
7/2/2015 4:00,16,32,1019,-90,75,3.23,0
7/2/2015 4:30,16,32,1019,-90,75,3.22,0
7/2/2015 5:30,16,32,1019,-90,76,3.23,0
7/2/2015 6:00,16,32,1020,-90,76,3.21,0
7/2/2015 6:30,16,32,1020,-89,76,3.22,0
7/2/2015 7:00,16,32,1020,-89,75,3.22,0
7/2/2015 7:30,16,32,1019,-89,76,3.22,0
7/2/2015 8:00,16,32,1019,-89,76,3.22,0
7/2/2015 8:30,16,32,1019,-90,76,3.21,0
7/2/2015 9:00,16,32,1019,-89,75,3.23,0
7/2/2015 11:00,16,32,1019,-90,75,3.2,0
7/2/2015 11:30,16,32,1020,-89,75,3.23,0
7/2/2015 12:00,16,32,1019,-90,76,3.21,0
7/2/2015 12:30,16,32,1020,-89,75,3.2,0
7/2/2015 13:00,16,32,1020,-89,75,3.22,0
7/2/2015 13:30,16,32,1020,-89,75,3.2,0
7/2/2015 14:00,16,32,1020,-89,76,3.21,0
7/2/2015 21:00,16,32,1019,-89,75,3.21,0
7/2/2015 21:30,16,32,1019,-89,75,3.2,0
7/2/2015 22:00,16,32,1020,-89,75,3.21,0
7/2/2015 22:30,16,32,1020,-89,75,3.2,0
7/2/2015 23:00,16,32,1020,-89,74,3.2,0
7/2/2015 23:30,16,32,1019,-89,74,3.21,0
7/3/2015 0:00,16,32,1020,-89,74,3.2,0
7/3/2015 0:30,16,32,1019,-89,74,3.2,0
7/3/2015 1:00,16,32,1020,-89,74,3.21,0
7/3/2015 1:30,16,32,1020,-89,74,3.2,0
7/3/2015 2:00,16,32,1020,-89,75,3.21,0
7/3/2015 2:30,16,32,1020,-89,75,3.21,0
7/3/2015 3:00,16,32,1020,-89,75,3.22,0
7/3/2015 3:30,16,32,1020,-89,74,3.2,0
7/3/2015 9:00,16,32,1020,-89,74,3.21,0
7/3/2015 9:30,16,32,1020,-88,73,3.2,0
7/3/2015 10:00,16,32,1020,-89,74,3.2,0
7/3/2015 10:30,16,32,1020,-88,74,3.21,0
7/3/2015 11:00,16,32,1020,-88,73,3.2,0
7/3/2015 12:00,16,32,1020,-89,74,3.22,0
7/3/2015 12:30,16,32,1020,-88,74,3.21,0
7/3/2015 13:00,16,32,1020,-88,73,3.22,0
7/3/2015 13:30,16,32,1020,-88,74,3.22,0
7/3/2015 14:00,16,32,1020,-88,73,3.2,0
7/3/2015 14:30,16,32,1020,-88,73,3.22,0
7/3/2015 15:00,16,32,1020,-88,73,3.22,0
7/3/2015 15:30,16,32,1020,-88,73,3.22,0
7/3/2015 16:00,16,32,1020,-88,73,3.22,0
7/3/2015 16:30,16,32,1020,-88,73,3.2,0
7/3/2015 17:00,16,32,1020,-88,73,3.23,0
7/3/2015 17:30,16,32,1020,-88,73,3.2,0
7/3/2015 18:00,16,32,1020,-88,73,3.22,0
7/3/2015 18:30,16,32,1020,-88,73,3.21,0
7/3/2015 19:00,16,32,1020,-88,73,3.2,0
7/3/2015 19:30,16,32,1020,-88,73,3.2,0
7/3/2015 20:00,16,32,1020,-88,73,3.22,0
7/3/2015 20:30,16,32,1020,-88,73,3.21,0
7/3/2015 21:00,16,32,1020,-88,73,3.21,0
7/3/2015 21:30,16,32,1020,-88,73,3.2,0
7/3/2015 22:00,16,32,1020,-88,73,3.22,0
7/3/2015 22:30,16,32,1020,-88,73,3.21,0
7/3/2015 23:00,16,32,1020,-88,73,3.21,0
7/3/2015 23:30,16,32,1020,-88,73,3.22,0
7/4/2015 0:00,16,32,1020,-88,73,3.21,0
7/4/2015 0:30,16,32,1020,-88,73,3.21,0
7/4/2015 1:00,16,32,1020,-88,73,3.21,0
7/4/2015 1:30,16,32,1020,-88,73,3.21,0
7/4/2015 2:00,16,32,1020,-88,73,3.21,0
7/4/2015 2:30,16,32,1020,-88,73,3.2,0
7/4/2015 3:00,16,32,1020,-88,73,3.21,0
7/4/2015 3:30,16,32,1020,-88,73,3.22,0
7/4/2015 4:00,16,32,1020,-88,73,3.21,0
7/4/2015 4:30,16,32,1020,-88,73,3.22,0
7/4/2015 5:00,16,32,1020,-88,73,3.21,0
7/4/2015 5:30,16,32,1020,-88,73,3.2,0
7/4/2015 6:00,16,32,1020,-88,74,3.22,0
7/4/2015 6:30,16,32,1020,-88,73,3.22,0
7/4/2015 7:00,16,32,1020,-88,73,3.23,0
7/4/2015 7:30,16,32,1020,-88,73,3.2,0
7/4/2015 8:00,16,32,1020,-88,73,3.22,0
7/4/2015 8:30,16,32,1020,-88,73,3.22,0
7/4/2015 9:00,16,32,1020,-88,73,3.22,0
7/4/2015 9:30,16,32,1020,-88,73,3.23,0
7/4/2015 10:00,16,32,1020,-88,73,3.22,0
7/4/2015 10:30,16,32,1020,-88,73,3.21,0
7/4/2015 11:00,16,32,1020,-88,73,3.21,0
7/4/2015 11:30,16,32,1020,-88,73,3.21,0
7/4/2015 12:00,16,32,1020,-88,73,3.22,0
7/4/2015 12:30,16,32,1020,-88,73,3.2,0
7/4/2015 13:00,16,32,1020,-88,73,3.21,0
7/4/2015 13:30,16,32,1020,-88,73,3.22,0
7/4/2015 14:00,16,32,1020,-88,73,3.21,0
7/4/2015 14:30,16,32,1020,-88,73,3.22,0
7/4/2015 15:00,16,32,1020,-88,73,3.2,0
7/4/2015 15:30,16,32,1019,-88,73,3.23,0
7/4/2015 16:00,16,32,1020,-88,73,3.23,0
7/4/2015 16:30,16,32,1020,-88,73,3.2,0
7/4/2015 17:00,16,32,1020,-88,73,3.23,0
7/4/2015 17:30,16,32,1020,-88,73,3.22,0
7/4/2015 18:00,16,32,1020,-88,73,3.22,0
7/4/2015 18:30,16,32,1020,-88,73,3.21,0
7/4/2015 19:00,16,32,1020,-88,73,3.21,0
7/4/2015 19:30,16,32,1020,-88,73,3.23,0
7/4/2015 20:00,16,32,1020,-88,73,3.21,0
7/4/2015 20:30,16,32,1020,-88,73,3.2,0
7/4/2015 21:00,16,32,1020,-88,73,3.2,0
7/4/2015 21:30,16,32,1020,-88,73,3.21,0
7/4/2015 22:00,16,32,1020,-88,73,3.2,0
7/4/2015 22:30,16,32,1020,-88,73,3.2,0
7/4/2015 23:00,16,32,1020,-88,73,3.21,0
7/4/2015 23:30,16,32,1020,-88,73,3.22,0
7/5/2015 0:00,16,32,1020,-88,73,3.2,0
7/5/2015 0:30,16,32,1020,-88,73,3.21,0
7/5/2015 1:00,16,32,1020,-88,73,3.2,0
7/5/2015 1:30,16,32,1020,-88,73,3.23,0
7/5/2015 2:00,16,32,1020,-88,73,3.22,0
7/5/2015 2:30,16,32,1020,-88,73,3.21,0
7/5/2015 3:00,16,32,1020,-88,74,3.22,0
7/5/2015 3:30,16,32,1020,-88,73,3.23,0
7/5/2015 4:00,16,32,1020,-88,73,3.2,0
7/5/2015 4:30,16,32,1020,-88,74,3.21,0
7/5/2015 5:00,16,32,1020,-88,73,3.22,0
7/5/2015 5:30,16,32,1020,-88,73,3.22,0
7/5/2015 6:00,16,32,1020,-88,74,3.22,0
7/5/2015 6:30,16,32,1020,-88,73,3.2,0
7/5/2015 7:00,16,32,1020,-88,73,3.22,0
7/5/2015 7:30,16,32,1020,-89,73,3.23,0
7/5/2015 8:00,16,32,1020,-89,73,3.22,0
7/5/2015 8:30,16,32,1020,-88,73,3.23,0
7/5/2015 9:00,16,32,1020,-88,73,3.22,0
7/5/2015 9:30,16,32,1020,-89,73,3.22,0
7/5/2015 10:00,16,32,1020,-88,73,3.23,0
7/5/2015 10:30,16,32,1020,-88,73,3.23,0
7/5/2015 11:00,16,32,1020,-89,73,3.22,0
7/5/2015 11:30,16,32,1020,-89,73,3.23,0
7/5/2015 12:00,16,32,1020,-88,73,3.2,0
7/5/2015 12:30,16,32,1020,-88,73,3.23,0
7/5/2015 13:00,16,32,1020,-89,73,3.2,0
7/5/2015 13:30,16,32,1020,-88,73,3.2,0
7/5/2015 14:00,16,32,1020,-88,73,3.23,0
7/5/2015 14:30,16,32,1020,-89,73,3.22,0
7/5/2015 15:00,16,32,1020,-88,73,3.2,0
7/5/2015 15:30,16,32,1020,-89,73,3.22,0
7/5/2015 16:00,16,32,1020,-89,73,3.21,0
7/5/2015 16:30,16,32,1020,-88,73,3.22,0
7/5/2015 17:00,16,32,1020,-88,74,3.2,0
7/5/2015 17:30,16,32,1020,-89,74,3.22,0
7/5/2015 18:00,16,32,1020,-89,73,3.21,0
7/5/2015 18:30,16,32,1020,-89,74,3.21,0
7/5/2015 19:00,16,32,1020,-89,73,3.2,0
7/5/2015 19:30,16,32,1020,-89,73,3.22,0
7/5/2015 20:00,16,32,1020,-89,73,3.21,0
7/5/2015 21:00,16,32,1019,-89,73,3.22,0
7/5/2015 21:30,16,32,1020,-89,73,3.21,0
7/5/2015 22:00,16,32,1020,-89,74,3.21,0
7/5/2015 22:30,16,32,1019,-89,73,3.21,0
7/5/2015 23:00,16,32,1020,-89,74,3.21,0
7/6/2015 0:00,16,32,1020,-89,73,3.2,0
7/6/2015 0:30,16,32,1020,-89,73,3.2,0
7/6/2015 1:00,16,32,1020,-89,73,3.22,0
7/6/2015 1:30,16,32,1019,-89,74,3.21,0
7/6/2015 2:00,16,32,1020,-89,73,3.21,0
7/6/2015 2:30,16,32,1020,-89,74,3.2,0
7/6/2015 12:00,16,32,1019,-89,75,3.22,0
7/6/2015 12:30,16,32,1019,-89,74,3.22,0
7/6/2015 13:00,16,32,1020,-89,74,3.21,0
7/6/2015 13:30,16,32,1019,-89,74,3.22,0
7/6/2015 14:00,16,32,1019,-89,74,3.2,0
7/6/2015 14:30,16,32,1020,-89,74,3.22,0
7/6/2015 15:00,16,32,1020,-89,74,3.22,0
7/6/2015 15:30,16,32,1019,-89,74,3.23,0
7/6/2015 17:00,16,32,1020,-89,74,3.23,0
7/6/2015 17:30,16,32,1019,-89,74,3.22,0
7/6/2015 18:00,16,32,1020,-89,74,3.22,0
7/6/2015 18:30,16,32,1020,-89,74,3.23,0
7/6/2015 19:00,16,32,1020,-89,74,3.21,0
7/6/2015 19:30,16,32,1019,-89,74,3.21,0
7/6/2015 20:00,16,32,1020,-89,75,3.21,0
7/6/2015 20:30,16,32,1019,-89,74,3.2,0
7/6/2015 21:00,16,32,1020,-89,74,3.2,0
7/6/2015 21:30,16,32,1020,-89,74,3.23,0
7/6/2015 22:00,16,32,1020,-89,74,3.2,0
7/6/2015 22:30,16,32,1019,-89,74,3.21,0
7/6/2015 23:00,16,32,1019,-89,74,3.23,0
7/7/2015 0:30,16,32,1020,-89,74,3.23,1
7/7/2015 10:30,16,32,1019,-91,76,3.21,1
7/7/2015 11:00,16,32,1019,-91,75,3.21,1
7/7/2015 11:30,16,32,1019,-91,76,3.23,1
7/7/2015 12:00,16,32,1019,-91,76,3.23,1
7/7/2015 12:30,16,32,1019,-91,76,3.22,1
7/7/2015 13:00,16,32,1019,-91,75,3.21,1
7/7/2015 13:30,16,32,1019,-91,76,3.21,1
7/7/2015 14:00,16,32,1019,-91,75,3.21,1
7/7/2015 15:00,16,32,1019,-91,76,3.21,1
7/7/2015 15:30,16,32,1019,-91,76,3.21,1
7/7/2015 16:00,16,32,1019,-91,76,3.23,1
7/7/2015 16:30,16,32,1019,-91,76,3.2,1
7/7/2015 17:00,16,32,1019,-91,77,3.23,1
7/7/2015 17:30,16,32,1019,-92,77,3.23,1
7/7/2015 18:00,16,32,1019,-92,77,3.21,1
7/7/2015 18:30,16,32,1019,-92,76,3.23,1
7/7/2015 19:00,16,32,1019,-92,77,3.21,1
7/7/2015 20:00,16,32,1019,-92,77,3.2,1
7/7/2015 20:30,16,32,1019,-92,77,3.22,1
7/7/2015 21:00,16,32,1019,-92,77,3.2,1
7/7/2015 22:00,16,32,1019,-92,77,3.21,1
7/7/2015 22:30,16,32,1019,-92,77,3.21,1
7/7/2015 23:00,16,32,1019,-92,77,3.2,1
7/7/2015 23:30,16,32,1019,-93,77,3.22,1
7/8/2015 0:00,16,32,1019,-93,77,3.22,1
7/8/2015 0:30,16,32,1019,-93,77,3.21,1
7/8/2015 1:00,16,32,1019,-93,77,3.2,1
7/8/2015 1:30,16,32,1019,-93,77,3.23,1
7/8/2015 2:00,16,32,1019,-93,78,3.23,1
7/8/2015 3:00,16,32,1019,-93,78,3.23,1
7/8/2015 3:30,16,32,1019,-93,78,3.21,1
7/8/2015 4:30,16,32,1019,-93,78,3.22,1
7/8/2015 5:00,16,32,1019,-94,78,3.22,1
7/8/2015 5:30,16,32,1019,-94,78,3.21,1
7/8/2015 6:00,16,32,1019,-94,78,3.2,1
7/8/2015 6:30,16,32,1019,-94,78,3.2,1
7/8/2015 7:30,16,32,1019,-94,79,3.2,1
7/8/2015 8:00,16,32,1019,-94,79,3.23,1
7/8/2015 8:30,16,32,1019,-94,79,3.21,1
7/8/2015 9:00,16,32,1019,-94,79,3.21,1
7/8/2015 9:30,16,32,1019,-94,79,3.22,1
7/8/2015 10:00,16,32,1019,-95,79,3.22,1
